40,-26,320
25,-33,330
24,-48,340
55,-13,350
43,-33,360
14,-20,370
18,-19,380
30,-18,390
40,-23,400
19,-31,410
22,-27,420
49,-8,430
49,-25,440
34,-13,450
33,-8,460
4,-18,470
45,-11,480
48,-32,490
43,-12,510
47,-16,520
32,-50,530
25,-23,500
12,-28,540
27,-23,550
9,-2,560
42,-19,570
34,-19,600
48,-34,590
56,-20,580
64,-30,610
17,-26,620
18,-29,630
16,-14,640
39,-17,650
35,-27,660
57,-39,670
43,-26,680
54,-28,690
40,-22,700
57,-21,710
64,-21,720
54,-49,730
12,-18,740
31,-35,760
30,-6,750
39,-14,770
27,-47,780
44,-4,800
36,-31,790
16,-26,810
42,-21,820
19,-37,830
27,-17,840
47,-10,860
51,-13,850
13,-6,870
43,-25,880
41,-33,890
36,-23,900
15,-18,910
35,-19,920
28,-13,930
43,-2,940
45,-13,950
35,-15,960
46,-8,970
56,-4,980
37,-39,990
32,-33,1000
23,-14,1010
39,-19,1020
46,6,1030
30,1,1050
14,-22,1040
9,-17,1060
45,-26,1070
29,-16,1080
23,9,1110
12,-24,1100
39,6,1090
50,-16,1120
45,-1,1130
28,-22,1140
67,-31,1160
31,-12,1150
46,2,1170
5,-30,1180
25,-28,1190
25,-5,1200
24,-27,1210
41,-11,1220
27,-29,1230
29,-19,1240
30,-15,1250
53,-19,1260
39,-36,1270
15,-16,1300
49,-15,1310
14,-36,1320
49,-13,1330
43,-4,1340
14,-16,1350
49,-15,1360
36,-25,1370
58,-12,1390
39,-27,1380
59,-33,1420
38,4,1410
30,-1,1400
53,-11,1430
61,-8,1440
26,-32,1450
42,-31,1460
42,-20,1470
27,-22,1480
37,-25,1490
50,-24,1500
29,0,1510
27,-27,1530
24,-14,1540
32,-22,1550
32,6,1560
15,-4,1570
15,-21,1580
31,-29,1590
34,-16,1600
12,-22,1620
44,-9,1630
45,-53,1640
15,-14,1650
32,-4,1660
22,-23,1680
23,-13,1670
61,-48,1690
42,-10,1700
14,-18,1710
39,-16,1720
44,-15,1730
10,18,1740
49,-25,1750
47,-16,1760
36,-14,1770
33,-38,1780
32,-23,1790
47,-15,1800
39,-19,1810
56,-10,1820
42,-28,1830
28,-10,1840
46,-6,1850
30,-22,1860
40,-13,1870
14,-22,1880
48,-29,1890
21,-14,1900
29,-23,1910
32,-43,1920
52,-26,1930
25,-22,1940
54,-9,1950
21,-7,1960
38,-21,1970
43,-22,1980
23,-34,1990
22,-13,2000
29,-3,2010
30,-13,2020
43,-27,2030
39,-4,2040
72,-21,2050
20,-12,2060
18,-11,2070
6,-14,2080
33,-4,2090
11,-26,2100
32,-32,2110
45,-20,2120
56,-27,2150
32,-47,2140
29,-9,2130
47,-7,2160
24,-1,2170
35,-13,2180
21,-42,2190
33,-27,0
23,0,10
61,-27,20
80,-16,30
34,-31,40
43,-19,50
31,-17,60
33,-7,70
29,-31,80
35,-26,90
10,-16,100
32,-34,120
38,-22,110
27,-35,130
42,-11,140
16,-25,150
44,-32,170
33,-29,160
41,-25,190
38,-27,180
72,-14,200
13,-24,210
43,-20,220
44,-51,240
64,-8,230
33,-25,250
26,8,260
18,-10,270
17,-12,280
21,-8,290
10,-24,300
41,-52,310
65,-45,320
57,-33,330
53,8,340
37,6,350
51,-11,360
34,-11,370
43,-29,380
45,-13,390
50,-12,400
52,5,410
46,-23,420
37,-1,430
27,-8,440
31,-36,450
33,-14,470
66,-23,460
30,1,480
66,-15,490
64,-39,500
40,-11,510
24,-15,520
36,-30,530
39,-26,540
67,-22,550
30,-12,560
40,-8,570
52,-6,580
33,10,600
28,-12,590
44,-27,610
71,-3,620
54,-21,630
36,-29,640
45,-16,650
15,-14,660
37,-26,670
18,-30,680
31,8,690
29,-2,700
29,-18,710
47,-22,720
41,-45,730
16,-38,740
39,-21,750
60,-8,760
54,-26,770
54,-25,780
46,-19,790
28,-15,800
12,-24,810
14,-17,820
34,-22,830
55,-4,840
42,-20,850
22,-24,860
49,-27,870
20,-30,880
39,-46,890
37,-16,900
26,-33,910
35,-28,920
34,-30,930
7,-8,940
8,-13,950
62,-29,960
51,-7,980
7,-36,970
40,-31,1000
28,-14,1010
13,-13,990
14,-19,1030
33,6,1040
40,-24,1060
38,-36,1050
36,-26,1070
27,-18,1090
16,-25,1080
65,-18,1100
23,-32,1110
44,5,1120
24,-4,1140
47,-7,1130
35,-9,1150
26,5,1160
27,-18,1170
58,1,1180
41,-21,1190
40,0,1200
47,-31,1210
41,-38,1220
37,-17,1240
51,14,1230
27,-4,1250
48,-37,1260
52,-17,1270
44,-43,1280
50,-7,1290
53,-18,1320
51,-17,1300
57,-40,1310
42,-28,1330
54,9,1340
33,-24,1350
31,-21,1360
46,-11,1370
48,-20,1390
45,-4,1380
36,-27,1400
60,8,70
28,-11,80
21,-27,90
32,-8,100
36,8,110
31,-4,120
29,-31,130
35,-21,150
38,-3,170
30,-22,160
14,-43,180
19,-32,190
43,-22,200
42,-27,210
74,-20,220
45,-2,230
27,-12,240
52,-22,250
43,-14,260
54,-14,270
27,-10,280
51,-5,290
57,-16,300
39,-22,310
42,-9,320
41,-33,330
30,-19,340
44,-12,350
22,-7,360
17,-29,370
46,-9,380
44,-10,390
48,-35,400
24,-17,410
8,-29,420
14,-12,430
25,-27,440
55,-38,450
28,-16,460
16,-25,470
7,-9,480
19,-20,490
31,-2,500
25,-35,510
46,-14,520
44,0,530
18,-25,540
24,-15,550
6,-33,570
2,-26,560
-19,2,580
27,-8,590
4,-13,600
35,20,610
34,-28,620
1,-23,630
-27,0,640
57,12,650
29,-9,660
53,0,670
25,-16,680
32,-15,690
6,-1,700
-2,-41,710
52,-27,720
31,-21,730
-16,-26,740
37,-44,750
48,-4,760
41,-9,770
40,-44,780
35,-32,790
26,-30,800
45,-34,810
47,-48,820
45,-30,830
40,-45,840
54,-36,850
32,-35,860
17,-36,870
23,-52,890
49,-39,880
60,-37,900
45,-43,910
39,-24,920
58,-24,930
51,-38,940
40,-14,950
55,-39,960
88,-46,970
43,-21,980
24,-36,990
46,-24,1000
59,-13,1010
60,-25,1030
57,-40,1020
61,-27,1040
41,-29,1050
42,-35,1060
37,-30,1070
59,-27,1080
31,-24,1090
50,3,1100
54,-7,1110
27,1,1120
44,-36,1130
83,-30,1140
23,-2,1150
62,-7,1160
31,-3,1170
55,-1,1180
26,-23,1190
12,-32,1200
57,6,1210
52,-39,1220
50,8,1230
44,-19,1240
28,18,1250
22,-18,1260
46,6,1270
22,-9,1280
32,2,1290
42,-9,1300
5,-19,1310
30,-8,1320
41,16,1330
24,1,1340
4,-16,1360
43,-25,1350
18,-11,1370
52,-9,1380
10,-9,1390
45,-29,1400
24,-2,1410
57,-20,1420
23,-8,1430
13,-13,1440
16,-19,1450
28,-11,1460
13,-5,1470
11,-9,1480
45,-24,1490
14,-40,1500
33,-29,1510
34,-9,1520
68,-23,1530
22,-39,1540
38,-10,1550
39,-21,1560
53,4,1570
56,-30,1580
28,-34,1590
29,-9,1600
49,-23,1610
34,-36,1620
26,-21,1630
57,-35,1640
14,-21,1650
44,-1,1660
19,-5,1670
31,-32,1680
26,-27,1690
36,-47,1700
14,-30,1710
49,-37,1720
33,-16,1730
58,-34,1740
32,-32,1750
46,-32,1760
66,-28,1770
31,-31,1780
26,-24,1790
60,-26,1800
42,-9,1810
50,-23,1820
24,-12,1830
31,-36,1840
23,-43,1850
43,-25,1860
25,-20,1870
40,-27,1880
10,-34,1890
37,-26,1900
19,-11,1910
4,-23,1920
40,-17,1930
33,-1,1940
35,-23,1950
43,-38,1960
31,-17,1970
-3,1,1980
21,-25,1990
11,4,2000
32,-26,2010
28,7,2030
35,-21,2040
27,-19,2020
32,-8,2050
19,-4,2070
23,4,2060
31,-26,2080
-3,-6,2090
27,-13,2100
25,-6,2110
44,-10,2120
19,-14,2130
44,-8,2140
-7,12,2150
42,0,2160
25,-11,2170
19,-2,2180
32,-20,2190
69,1,0
37,-21,10
47,-36,20
24,-3,30
13,-31,40
39,-20,50
45,11,60
23,-41,70
8,-2,80
37,-29,90
6,-3,100
31,-24,110
56,-22,120
51,-29,130
57,-24,140
31,-26,150
45,-25,160
25,-18,170
6,17,180
6,-39,190
50,-21,200
36,-1,210
37,-43,220
68,-12,230
24,-15,240
30,-11,250
33,-2,260
25,-20,270
59,-21,280
19,-16,290
7,-17,300
52,-33,310
35,-44,330
28,6,350
49,-28,340
41,-24,320
26,-1,360
31,-36,370
57,-22,380
29,-7,390
59,2,400
29,-33,410
50,-17,420
53,-13,430
38,-34,440
42,-6,460
40,-11,450
33,-15,470
43,-20,480
43,-12,490
25,9,500
19,-26,510
42,-24,520
21,-17,530
29,-24,540
20,-7,550
19,-29,560
45,-3,570
17,-46,580
21,-6,590
45,-20,610
34,-13,600
37,-28,620
28,-25,290
47,-40,300
24,-8,310
48,-18,320
30,-46,330
59,-34,340
27,-17,350
47,-29,360
18,-28,370
18,-12,380
33,-34,390
41,-29,400
44,-44,410
42,-29,420
31,-29,430
35,-44,440
46,15,450
18,-13,460
28,-34,470
33,-30,480
28,-50,490
20,-6,500
5,-2,510
77,-19,520
27,-8,530
29,-12,540
64,-23,550
15,-26,560
35,-35,570
44,-15,580
38,-10,590
30,-26,600
30,-23,610
19,-31,620
38,-5,630
29,-23,640
32,4,650
41,-22,660
45,-15,670
24,-27,680
53,-3,690
71,-55,700
35,2,710
45,-20,720
46,-21,730
32,2,740
36,-11,750
37,-47,760
34,-27,770
44,-43,780
26,-13,790
27,-9,800
18,-4,810
13,-13,820
40,-25,830
73,1,840
51,-26,850
29,1,860
12,2,870
34,-25,880
4,-23,890
44,-34,900
52,-24,910
43,-12,920
36,-16,930
41,-1,940
41,-9,950
51,-33,960
14,-11,980
46,-19,990
40,-22,1000
26,-42,1010
72,-37,1020
40,-6,1030
7,-8,1040
31,-19,1050
39,-35,1060
66,-43,1070
0,-2,1080
47,-30,1090
32,-48,1100
40,-29,1110
7,15,1120
25,-22,1130
50,-22,1140
32,-28,1150
51,-30,1160
60,6,1170
42,-21,1180
53,-28,1190
39,-19,1200
36,-33,1210
14,-24,1220
60,-36,1230
36,-28,1240
48,-19,1250
63,-6,1260
26,-19,1270
62,-34,1280
35,-29,1300
27,-27,1290
36,-19,1310
60,-31,1320
51,10,1330
46,-21,1340
46,-33,1350
47,-25,1360
24,-34,1370
9,-28,1380
57,-28,1390
-9,5,1400
29,-26,1410
42,-22,1420
55,-28,1430
54,-39,1440
35,-37,1450
19,-18,1460
41,-32,1470
50,-30,1480
39,-9,1500
53,-13,1510
52,-25,1530
44,-2,1520
40,-48,1540
13,-47,1550
47,-14,1560
41,-14,1570
38,11,1580
31,-22,1590
52,-6,1600
22,-28,1610
49,-25,1620
35,2,1630
15,-21,1640
26,-29,1650
56,-4,1660
40,-6,1680
41,-7,1670
-16,-21,1690
4,-11,1700
13,-7,1710
4,-31,1720
21,-7,1730
26,-3,1740
27,-22,1750
58,-23,1760
37,-14,1770
36,-11,1790
38,-11,1800
49,-17,1810
26,-16,1820
79,10,1830
35,-30,1840
18,7,1850
45,-19,1860
40,-23,1870
25,-13,1880
40,-11,1890
39,-42,1900
27,-7,1910
51,-12,1920
25,2,1930
62,-19,1940
39,-7,1950
49,-26,1960
19,-9,1970
52,-17,1980
39,-31,1990
37,-27,2000
44,-32,2010
26,-26,2020
69,-7,2030
23,-14,2040
44,-31,2050
39,-5,2060
15,-12,2070
36,-29,2080
27,5,2090
45,-29,2100
50,-57,2110
23,-7,2120
15,-3,2130
21,-44,2140
94,-26,2150
58,4,2160
39,-13,2170
-2,-19,2180
24,-35,2190
35,-23,0
31,-2,10
40,-13,20
52,-17,30
56,-23,40
42,-27,50
41,-12,60
3,-13,70
41,-7,90
15,-24,100
34,-18,110
7,-21,120
18,-30,130
32,-20,140
52,-37,150
21,-5,160
26,-9,170
55,-8,180
67,-24,190
38,7,200
44,-29,220
-4,-30,230
19,-23,240
44,2,250
34,7,260
62,-14,270
19,-18,280
36,0,290
43,-30,300
44,-42,330
55,-23,340
40,-16,350
23,-17,360
33,-23,370
48,-33,380
24,-20,390
27,-18,400
43,-36,410
30,-21,420
36,-26,430
22,-6,440
11,-24,450
12,-35,460
13,-23,470
65,-2,480
11,-29,490
41,0,500
0,-10,510
22,-20,520
51,-31,530
5,-34,550
37,0,540
24,-13,560
33,-21,570
67,-26,580
19,-32,590
61,-11,600
76,-2,610
48,-14,620
43,-12,630
11,-35,640
18,-33,650
14,-44,660
42,-28,670
31,-6,680
37,-19,690
41,-36,700
5,-42,710
38,-17,720
59,-12,730
9,-28,740
28,-14,750
25,-26,760
25,-17,770
52,-25,780
26,-3,790
34,-11,800
24,-38,810
9,-25,820
51,-22,830
34,-24,840
33,-18,850
18,-14,860
41,-21,870
20,-4,880
57,-28,890
22,-11,900
30,-14,910
33,-10,920
37,-20,940
19,1,950
39,-28,960
25,-28,970
3,-29,980
56,-27,990
59,-22,1000
39,-16,1010
48,-36,1020
87,-25,1030
39,-1,1040
29,-13,1050
62,-24,1060
53,-27,1070
64,-37,1080
39,-15,1090
16,-3,1100
23,-12,1120
44,-16,1130
34,-5,1140
36,-29,1150
51,0,1160
47,-23,1170
40,-28,1180
27,0,1190
49,-36,1200
36,-30,1210
35,-39,1220
69,-16,1230
49,-34,1250
37,-9,1260
26,9,1270
2,-27,1280
29,-19,1290
28,-26,1300
18,-11,1310
52,-13,1320
11,-4,1330
9,-16,1340
24,-22,1350
22,-28,1360
3,-29,1370
19,-27,1380
33,-24,1390
6,-42,1400
43,-6,1410
44,-24,1420
38,-21,1430
24,-7,1440
1,-17,1450
29,-35,1460
18,-27,1470
15,-45,1480
52,-2,1490
29,-22,1500
42,-32,1510
35,2,1520
54,-24,1530
25,-19,1540
3,-9,1550
16,-13,1560
29,-24,1570
17,-2,1580
20,-23,1590
50,-10,1600
6,-8,1610
-9,-22,1620
78,5,1630
39,-30,1640
41,-8,1650
55,-3,1660
20,-19,1670
57,-27,1680
25,-34,1690
48,-25,1700
39,-32,1710
49,-17,1720
34,-29,1730
42,-27,1740
30,-18,1750
37,-20,1760
26,-18,1770
35,-32,1780
23,-10,1790
47,-27,1800
34,-12,1820
26,-31,1810
59,-37,1830
23,-14,1840
35,-17,1850
27,1,1860
39,-12,1870
35,-4,1880
42,-28,1890
66,-50,1900
17,-49,1910
20,-29,1920
58,-32,1930
14,-18,1940
50,-41,1950
39,-18,1960
38,-13,1970
45,-22,1980
1,-17,1990
49,-19,2000
42,-48,2020
51,-24,2010
50,-10,2030
39,-20,2040
0,-26,2050
60,-22,2060
39,-12,2070
18,-26,2080
43,29,2090
56,-8,2100
37,-16,2110
17,-14,2120
59,12,2130
69,5,2140
2,-36,1110
49,-30,1120
63,-31,1130
45,-24,1140
25,-5,1150
61,2,1160
37,-16,1170
30,-17,1180
29,-11,1190
15,-14,1200
50,-32,1210
61,-3,1220
41,-24,1230
20,-11,1240
28,-7,1250
55,-9,1260
49,-30,1270
26,-10,1280
31,-3,1290
43,1,1300
37,-29,1310
19,-18,1340
23,-21,1350
27,-20,1360
10,-44,1370
19,-7,1380
2,-15,1390
12,-14,1400
10,-21,1410
1,-17,1420
51,-31,1430
35,-26,1440
42,-17,1450
32,-15,1460
36,-37,1470
21,-32,1480
28,-7,1490
23,-21,1500
26,-17,1510
25,-27,1520
48,-17,1530
36,-19,1540
15,-18,1550
22,-10,1560
33,-13,1570
38,-13,1580
37,-30,1590
17,-34,1610
52,-23,1600
24,-16,1620
33,0,1630
44,-32,1640
27,-18,1650
40,-23,1660
56,-32,1670
30,-31,1680
48,-22,1690
37,-20,1700
14,4,1710
36,-11,1720
-7,1,1730
61,-29,1740
48,7,1750
66,-15,1760
23,-21,1770
25,-17,1780
14,-42,1790
39,-17,1800
36,-3,1810
27,-49,1820
59,-16,1830
20,-41,1840
55,-32,1850
17,-39,1860
32,-22,1870
56,-1,1880
56,-22,1890
29,0,1900
50,-28,1910
12,-14,1920
32,-36,1930
50,-1,1940
40,-12,1950
68,4,1960
25,-9,1970
35,-28,1980
53,-13,1990
44,-14,2000
30,-25,2010
47,-19,2020
23,-20,2030
41,-2,2040
51,-1,2050
44,-18,2060
46,-22,2070
36,-33,2080
38,-9,2090
31,-34,2100
53,-33,2110
38,-1,2120
13,-25,2130
27,-39,2140
25,-22,2150
31,0,2170
24,-44,2160
27,-25,2180
38,-30,2190
39,-21,1170
34,4,1180
45,-18,1190
55,3,1200
45,-34,1210
45,10,1220
31,9,1230
27,-10,1240
62,7,1250
26,-28,1260
15,-7,1270
58,-10,1280
46,-27,1290
24,-16,1300
39,-15,1310
39,-3,1320
35,-3,1340
49,-7,1330
33,-41,1350
30,-17,1360
27,2,1370
52,0,1380
25,-27,1390
34,-34,1400
36,-24,1410
19,-26,1440
49,-32,1430
22,-22,1420
26,-30,1450
38,-33,1470
40,-41,1460
20,-17,1480
54,-21,1500
54,-21,1490
20,-12,1510
35,-18,1520
41,-18,1530
32,-37,1540
41,-20,1560
29,-14,1550
34,-27,1570
23,-28,1580
57,-10,1590
56,-32,1600
54,-22,1610
56,-24,1620
42,-13,1630
67,-25,1640
17,-20,1660
48,-25,1670
80,-28,1650
45,-26,1680
6,3,1690
50,-16,1700
53,-50,1710
18,-17,1720
61,-19,1730
49,-27,1740
49,-43,1750
60,-27,1760
24,-23,1770
47,-12,1780
45,-25,1790
48,-15,1810
29,-7,1820
36,-30,1800
49,-20,1830
36,-23,1840
57,-38,1850
15,-36,1860
52,-13,1870
20,-7,1890
37,-28,1900
21,-18,1880
61,-18,1910
32,-27,1920
23,7,1930
18,-35,1940
52,-12,1950
25,-31,1960
42,-18,1970
24,-42,1980
14,-12,1990
39,-33,2000
43,-8,2010
54,-21,2020
33,-22,2030
11,-36,2040
33,-20,2050
41,-18,2060
8,7,2080
31,-9,2070
51,-20,2090
37,-1,2100
34,-13,2110
46,-30,2120
56,-19,2130
39,-11,2140
30,-27,2150
36,-18,2160
27,-37,2170
29,-32,2180
31,-2,2190
-10,-60,1120
15,-37,1130
1,-48,1150
-13,-46,1140
12,-35,1160
3,-36,1180
-19,-56,1190
5,-26,1170
2,-33,1200
-8,-52,1210
-4,-53,1220
10,-32,1230
20,-29,1240
1,-42,1260
-13,-28,1250
16,-40,1270
-4,-23,1280
13,-59,1290
-20,-44,1300
-14,-59,1310
-16,-47,1320
-15,-57,1330
-11,-28,1340
-3,-29,1360
-35,-35,1350
-13,-57,1370
-9,-18,1380
1,-57,1390
7,-28,1400
7,-30,1420
-12,-48,1410
-9,-37,1430
3,-56,1440
-18,-31,1450
10,-40,1460
-15,-48,1470
-18,-19,1480
17,-47,1490
19,-33,1500
-4,-23,1510
-10,-13,1520
7,-32,1530
-2,-7,1540
1,-20,1550
-8,-34,1560
-16,-49,1570
-10,-33,1580
7,-33,1590
-19,-11,1610
-17,-32,1600
-29,-23,1620
-3,-39,1630
3,-30,1640
-12,-31,1650
-9,-50,1660
-9,-38,1670
-23,-19,1680
-17,-22,1690
-26,-30,1700
11,-30,1710
32,-40,1720
-19,-16,1730
-7,-29,1740
3,-57,1750
-8,4,1760
8,-19,1770
-10,-20,1780
-17,-24,1790
9,-42,1800
-17,-34,1810
-12,-7,1820
-9,-57,1830
-9,-37,1840
2,-49,1850
4,-34,1860
-23,-44,1870
-12,-35,1880
20,-32,1890
11,-35,1900
-17,-51,1910
13,-3,1920
10,-57,1930
29,-63,1940
-12,-35,1950
-4,-40,1970
8,-31,1960
24,-38,1980
-38,-41,1990
2,-29,2000
-1,-50,2010
-17,-55,2020
-11,-35,2030
8,-31,2040
4,-32,2050
-10,-30,2060
1,-41,2070
-11,-29,2100
-54,-59,2120
16,-45,2110
4,-56,2130
-8,-39,2140
-8,-44,2150
-7,-35,2160
-9,-37,2170
23,-34,2190
9,-56,2180
-20,-36,0
6,-52,10
-3,-49,20
3,-49,30
-21,-1,40
-15,-41,50
32,-51,60
13,-32,70
-6,-26,80
0,-51,90
-1,-64,100
-1,-57,110
0,-49,120
-13,-21,130
-8,-50,140
10,-35,150
-12,-37,160
4,-34,170
-34,-59,180
-17,-50,190
-6,-57,200
-14,-33,210
-23,-28,220
0,-50,230
-23,-24,250
-12,-30,240
1,-28,260
-23,-37,270
-8,-18,280
5,-23,290
-13,-45,300
-12,-46,310
11,-35,320
11,-20,330
-14,-47,340
-5,-50,350
16,-31,360
-29,-29,370
14,-39,380
4,-46,390
-10,-12,400
-15,-36,410
-14,-70,420
-11,-19,430
-42,-20,440
-18,-41,450
11,-25,460
-2,-42,470
-15,-56,480
-5,-28,490
-30,-23,520
-28,-49,530
-11,-48,540
-21,-34,560
3,-36,580
12,-35,590
-11,-26,570
6,-30,600
3,-27,610
-5,-37,620
-19,-32,630
7,-35,640
6,-23,650
-11,-26,670
-7,-7,660
-21,-47,680
-6,-54,690
-18,-23,700
4,-31,710
-10,-28,720
7,-46,740
-26,-33,730
21,-26,750
25,-37,760
-5,-27,770
-19,-55,780
-20,-60,790
6,-33,800
-16,-62,810
8,-16,820
16,-35,830
-16,-49,840
-17,-24,850
-23,-38,860
0,-29,870
6,-43,880
-4,-29,890
5,-23,910
-14,-49,900
-14,-36,920
-2,-26,930
-17,-46,940
-31,-43,950
23,-44,960
2,-59,970
9,-42,980
-5,-53,990
11,-30,1000
1,-32,1010
-17,-30,1030
-16,-31,1020
2,-4,1040
10,-39,1050
0,-34,1060
1,-43,1070
-28,-22,1080
-10,-24,1090
-1,-6,1100
3,-37,1110
-24,-49,1120
-14,-57,1130
0,-27,1140
0,-36,1150
-24,-55,1160
-12,-48,1170
-2,-46,1190
-4,-23,1180
-30,-21,1200
-7,-45,1210
-18,-33,1220
-19,-21,1230
-14,-60,1240
-15,-20,1250
2,-44,1260
-4,-52,1270
3,-22,1280
-8,-13,1290
-8,-43,1300
-27,-42,1310
-18,-55,1320
-35,-62,1330
4,-49,1340
-9,-49,1350
-21,-54,1360
-23,-12,1370
-12,-33,1380
2,-30,1390
-11,-43,1400
-8,-21,1410
-9,-15,1420
13,-51,1430
-9,-11,1440
-12,-20,1450
9,-40,1460
-16,-50,1470
-9,-28,1480
21,-48,1490
-10,-53,1500
13,-40,1510
-21,-29,1520
-39,-11,1530
-15,-35,1540
-14,-49,1560
-15,-41,1550
-29,-14,1570
-16,-42,1580
10,-23,1590
8,-32,1600
-9,-30,1610
-22,-20,1630
-9,-42,1640
-18,-9,1620
0,-18,1650
-17,-35,1660
7,-37,1680
6,-34,1670
-5,-51,1690
-2,-25,1700
-18,-31,1710
-33,-31,1720
6,-53,1730
10,-52,1740
4,-26,1750
42,-46,1760
3,-23,1770
13,-42,1780
12,-36,1790
-12,-24,1800
12,-49,1810
6,-56,1820
25,-44,1830
-8,-35,1840
16,-10,1850
-17,-27,1860
10,-22,1890
27,-18,1880
1,-35,1900
-8,-28,1910
-13,-39,1930
-29,-35,1920
-46,-50,1940
25,-14,1950
7,-53,1960
8,-40,1990
-5,-16,2000
13,-36,2010
-12,-50,2020
-1,-43,2040
18,-49,2030
-4,-23,2050
6,-23,2060
9,-31,2090
13,-47,2100
-14,-38,2110
-8,-34,2120
-5,-32,2130
20,-50,2140
-16,-51,2150
-12,-34,2160
-24,-49,2170
-7,-45,2190
-19,-28,0
6,-45,10
-2,-34,20
2,-55,30
44,-41,40
-17,-46,70
-22,-36,80
-13,-25,90
-19,-43,100
-19,4,110
-22,-33,120
-10,-17,130
-1,-37,140
-10,-35,150
-21,-52,170
27,-34,180
-9,-33,190
13,-46,200
13,-54,210
2,-43,220
4,-32,230
-27,-46,240
-9,-45,250
3,-35,260
-8,-55,270
-12,-42,290
-3,-15,300
9,-53,280
7,-30,310
7,-36,320
13,-44,350
-18,-56,360
0,-22,370
-6,-21,380
-13,-49,390
-5,-23,400
-7,-22,410
9,-30,420
-18,-48,430
-8,-62,440
-12,-60,450
-21,-50,460
15,-49,470
-17,-35,480
-30,-27,490
-8,-41,240
-27,-13,250
5,-31,260
-15,-26,270
0,-29,280
-5,-59,290
-17,-71,300
6,-46,310
36,-28,320
-21,-41,330
-11,-42,340
-11,-23,350
-1,-40,360
-8,-33,370
23,-48,380
-46,-53,390
-10,-35,410
-5,-44,400
-18,-48,420
15,-29,430
-6,-39,450
-24,-29,440
3,-32,470
3,-27,460
3,-22,480
-23,-42,490
-2,-36,500
-22,-27,510
12,-50,530
-13,-23,520
10,-33,540
-16,-16,550
25,-26,560
12,-46,570
-17,-26,580
20,-32,590
0,-32,600
-21,-46,610
-16,-32,620
3,-49,640
-1,-14,630
-7,-52,650
-21,-23,660
-15,-29,670
-14,-29,680
-9,-27,690
-34,-28,700
1,-25,710
-7,-53,720
0,-40,730
12,-67,740
15,-37,750
12,-15,770
23,-24,780
5,-28,790
28,-25,800
-6,-39,810
-2,-4,820
-14,-48,830
13,-32,840
-19,-14,850
-25,-36,860
-21,-33,880
15,-17,890
-7,-44,870
-19,-31,900
-41,-45,920
-10,-37,910
-1,-37,930
-1,-12,950
2,-61,940
13,-47,960
-20,-53,970
0,-32,980
-22,-35,990
-41,-41,1000
-14,-22,1010
8,-25,1020
-34,-28,1030
-2,-28,1040
-30,-38,1050
-41,-22,1060
-17,-7,1070
-5,-34,1080
4,-42,1090
